Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Name
2023-08-09 00:00:00+00:00,4501.56982421875,4502.43994140625,4461.330078125,4467.7099609375,3803100000,0.0,0.0,^GSPC,SP 500
2023-08-10 00:00:00+00:00,4487.16015625,4527.3701171875,4457.919921875,4468.830078125,4504370000,0.0,0.0,^GSPC,SP 500
2023-08-11 00:00:00+00:00,4450.68994140625,4476.22998046875,4443.97998046875,4464.0498046875,3753290000,0.0,0.0,^GSPC,SP 500
2023-08-14 00:00:00+00:00,4458.1298828125,4490.330078125,4453.43994140625,4489.72021484375,3896410000,0.0,0.0,^GSPC,SP 500
2023-08-15 00:00:00+00:00,4478.8701171875,4478.8701171875,4432.18994140625,4437.85986328125,3832250000,0.0,0.0,^GSPC,SP 500
2023-08-16 00:00:00+00:00,4433.7900390625,4449.9501953125,4403.5498046875,4404.330078125,3753910000,0.0,0.0,^GSPC,SP 500
2023-08-17 00:00:00+00:00,4416.31982421875,4421.169921875,4364.830078125,4370.35986328125,3943700000,0.0,0.0,^GSPC,SP 500
2023-08-18 00:00:00+00:00,4344.8798828125,4381.81982421875,4335.31005859375,4369.7099609375,3940400000,0.0,0.0,^GSPC,SP 500
2023-08-21 00:00:00+00:00,4380.27978515625,4407.5498046875,4360.2998046875,4399.77001953125,3726850000,0.0,0.0,^GSPC,SP 500
2023-08-22 00:00:00+00:00,4415.330078125,4418.58984375,4382.77001953125,4387.5498046875,3522760000,0.0,0.0,^GSPC,SP 500
2023-08-23 00:00:00+00:00,4396.43994140625,4443.18017578125,4396.43994140625,4436.009765625,3837270000,0.0,0.0,^GSPC,SP 500
2023-08-24 00:00:00+00:00,4455.16015625,4458.2998046875,4375.5498046875,4376.31005859375,3723470000,0.0,0.0,^GSPC,SP 500
2023-08-25 00:00:00+00:00,4389.3798828125,4418.4599609375,4356.2900390625,4405.7099609375,3296180000,0.0,0.0,^GSPC,SP 500
2023-08-28 00:00:00+00:00,4426.02978515625,4439.56005859375,4414.97998046875,4433.31005859375,2957230000,0.0,0.0,^GSPC,SP 500
2023-08-29 00:00:00+00:00,4432.75,4500.14013671875,4431.68017578125,4497.6298828125,3354820000,0.0,0.0,^GSPC,SP 500
2023-08-30 00:00:00+00:00,4500.33984375,4521.64990234375,4493.58984375,4514.8701171875,3064110000,0.0,0.0,^GSPC,SP 500
2023-08-31 00:00:00+00:00,4517.009765625,4532.259765625,4507.39013671875,4507.66015625,3946360000,0.0,0.0,^GSPC,SP 500
2023-09-01 00:00:00+00:00,4530.60009765625,4541.25,4501.35009765625,4515.77001953125,3246260000,0.0,0.0,^GSPC,SP 500
2023-09-05 00:00:00+00:00,4510.06005859375,4514.2900390625,4496.009765625,4496.830078125,3526250000,0.0,0.0,^GSPC,SP 500
2023-09-06 00:00:00+00:00,4490.35009765625,4490.35009765625,4442.3798828125,4465.47998046875,3418850000,0.0,0.0,^GSPC,SP 500
2023-09-07 00:00:00+00:00,4434.5498046875,4457.81005859375,4430.4599609375,4451.14013671875,3763760000,0.0,0.0,^GSPC,SP 500
2023-09-08 00:00:00+00:00,4451.2998046875,4473.52978515625,4448.3798828125,4457.490234375,3259290000,0.0,0.0,^GSPC,SP 500
2023-09-11 00:00:00+00:00,4480.97998046875,4490.77001953125,4467.89013671875,4487.4599609375,3369920000,0.0,0.0,^GSPC,SP 500
2023-09-12 00:00:00+00:00,4473.27001953125,4487.10986328125,4456.830078125,4461.89990234375,3435740000,0.0,0.0,^GSPC,SP 500
2023-09-13 00:00:00+00:00,4462.64990234375,4479.39013671875,4453.52001953125,4467.43994140625,3529430000,0.0,0.0,^GSPC,SP 500
2023-09-14 00:00:00+00:00,4487.77978515625,4511.990234375,4478.68994140625,4505.10009765625,3648720000,0.0,0.0,^GSPC,SP 500
2023-09-15 00:00:00+00:00,4497.97998046875,4497.97998046875,4447.2099609375,4450.31982421875,6932230000,0.0,0.0,^GSPC,SP 500
2023-09-18 00:00:00+00:00,4445.1298828125,4466.35986328125,4442.10986328125,4453.52978515625,3161230000,0.0,0.0,^GSPC,SP 500
2023-09-19 00:00:00+00:00,4445.41015625,4449.85009765625,4416.60986328125,4443.9501953125,3614880000,0.0,0.0,^GSPC,SP 500
2023-09-20 00:00:00+00:00,4452.81005859375,4461.02978515625,4401.3798828125,4402.2001953125,3308450000,0.0,0.0,^GSPC,SP 500
2023-09-21 00:00:00+00:00,4374.35986328125,4375.7001953125,4329.169921875,4330.0,3662340000,0.0,0.0,^GSPC,SP 500
2023-09-22 00:00:00+00:00,4341.740234375,4357.39990234375,4316.490234375,4320.06005859375,3349570000,0.0,0.0,^GSPC,SP 500
2023-09-25 00:00:00+00:00,4310.6201171875,4338.509765625,4302.7001953125,4337.43994140625,3195650000,0.0,0.0,^GSPC,SP 500
2023-09-26 00:00:00+00:00,4312.8798828125,4313.009765625,4265.97998046875,4273.52978515625,3472340000,0.0,0.0,^GSPC,SP 500
2023-09-27 00:00:00+00:00,4282.6298828125,4292.06982421875,4238.6298828125,4274.509765625,3875880000,0.0,0.0,^GSPC,SP 500
2023-09-28 00:00:00+00:00,4269.64990234375,4317.27001953125,4264.3798828125,4299.7001953125,3846230000,0.0,0.0,^GSPC,SP 500
2023-09-29 00:00:00+00:00,4328.18017578125,4333.14990234375,4274.85986328125,4288.0498046875,3865960000,0.0,0.0,^GSPC,SP 500
2023-10-02 00:00:00+00:00,4284.52001953125,4300.580078125,4260.2099609375,4288.39013671875,3938660000,0.0,0.0,^GSPC,SP 500
2023-10-03 00:00:00+00:00,4269.75,4281.14990234375,4216.4501953125,4229.4501953125,3953830000,0.0,0.0,^GSPC,SP 500
2023-10-04 00:00:00+00:00,4233.830078125,4268.5,4220.47998046875,4263.75,3777600000,0.0,0.0,^GSPC,SP 500
2023-10-05 00:00:00+00:00,4259.31005859375,4267.1298828125,4225.91015625,4258.18994140625,3581470000,0.0,0.0,^GSPC,SP 500
2023-10-06 00:00:00+00:00,4234.7900390625,4324.10009765625,4219.5498046875,4308.5,3902030000,0.0,0.0,^GSPC,SP 500
2023-10-09 00:00:00+00:00,4289.02001953125,4341.72998046875,4283.7900390625,4335.66015625,3174630000,0.0,0.0,^GSPC,SP 500
2023-10-10 00:00:00+00:00,4339.75,4385.4599609375,4339.64013671875,4358.240234375,3520240000,0.0,0.0,^GSPC,SP 500
2023-10-11 00:00:00+00:00,4366.58984375,4378.64013671875,4345.33984375,4376.9501953125,3601660000,0.0,0.0,^GSPC,SP 500
2023-10-12 00:00:00+00:00,4380.93994140625,4385.85009765625,4325.43017578125,4349.60986328125,3713140000,0.0,0.0,^GSPC,SP 500
2023-10-13 00:00:00+00:00,4360.490234375,4377.10009765625,4311.97021484375,4327.77978515625,3566560000,0.0,0.0,^GSPC,SP 500
2023-10-16 00:00:00+00:00,4342.3701171875,4383.330078125,4342.3701171875,4373.6298828125,3409960000,0.0,0.0,^GSPC,SP 500
2023-10-17 00:00:00+00:00,4345.22998046875,4393.56982421875,4337.5400390625,4373.2001953125,3794850000,0.0,0.0,^GSPC,SP 500
2023-10-18 00:00:00+00:00,4357.35009765625,4364.2001953125,4303.83984375,4314.60009765625,3686030000,0.0,0.0,^GSPC,SP 500
2023-10-19 00:00:00+00:00,4321.35986328125,4339.5400390625,4269.68994140625,4278.0,3969730000,0.0,0.0,^GSPC,SP 500
2023-10-20 00:00:00+00:00,4273.85009765625,4276.56005859375,4223.02978515625,4224.16015625,4004030000,0.0,0.0,^GSPC,SP 500
2023-10-23 00:00:00+00:00,4210.39990234375,4255.83984375,4189.22021484375,4217.0400390625,3776100000,0.0,0.0,^GSPC,SP 500
2023-10-24 00:00:00+00:00,4235.7900390625,4259.3798828125,4219.43017578125,4247.68017578125,3821820000,0.0,0.0,^GSPC,SP 500
2023-10-25 00:00:00+00:00,4232.419921875,4232.419921875,4181.419921875,4186.77001953125,3869370000,0.0,0.0,^GSPC,SP 500
2023-10-26 00:00:00+00:00,4175.990234375,4183.60009765625,4127.89990234375,4137.22998046875,4277640000,0.0,0.0,^GSPC,SP 500
2023-10-27 00:00:00+00:00,4152.93017578125,4156.7001953125,4103.77978515625,4117.3701171875,4019500000,0.0,0.0,^GSPC,SP 500
2023-10-30 00:00:00+00:00,4139.39013671875,4177.47021484375,4132.93994140625,4166.81982421875,3911140000,0.0,0.0,^GSPC,SP 500
2023-10-31 00:00:00+00:00,4171.330078125,4195.5498046875,4153.1201171875,4193.7998046875,4249470000,0.0,0.0,^GSPC,SP 500
2023-11-01 00:00:00+00:00,4201.27001953125,4245.64013671875,4197.740234375,4237.85986328125,4224900000,0.0,0.0,^GSPC,SP 500
2023-11-02 00:00:00+00:00,4268.259765625,4319.72021484375,4268.259765625,4317.77978515625,4669780000,0.0,0.0,^GSPC,SP 500
2023-11-03 00:00:00+00:00,4334.22998046875,4373.6201171875,4334.22998046875,4358.33984375,4570960000,0.0,0.0,^GSPC,SP 500
2023-11-06 00:00:00+00:00,4364.27001953125,4372.2099609375,4347.52978515625,4365.97998046875,3656340000,0.0,0.0,^GSPC,SP 500
2023-11-07 00:00:00+00:00,4366.2099609375,4386.259765625,4355.41015625,4378.3798828125,3791230000,0.0,0.0,^GSPC,SP 500
2023-11-08 00:00:00+00:00,4384.3701171875,4391.2001953125,4359.759765625,4382.77978515625,3729510000,0.0,0.0,^GSPC,SP 500
2023-11-09 00:00:00+00:00,4391.41015625,4393.39990234375,4343.93994140625,4347.35009765625,3900780000,0.0,0.0,^GSPC,SP 500
2023-11-10 00:00:00+00:00,4364.14990234375,4418.02978515625,4353.33984375,4415.240234375,3665080000,0.0,0.0,^GSPC,SP 500
2023-11-13 00:00:00+00:00,4406.66015625,4421.759765625,4393.81982421875,4411.5498046875,3326240000,0.0,0.0,^GSPC,SP 500
2023-11-14 00:00:00+00:00,4458.97021484375,4508.669921875,4458.97021484375,4495.7001953125,4700350000,0.0,0.0,^GSPC,SP 500
2023-11-15 00:00:00+00:00,4505.2998046875,4521.169921875,4495.31005859375,4502.8798828125,4347170000,0.0,0.0,^GSPC,SP 500
2023-11-16 00:00:00+00:00,4497.080078125,4511.990234375,4487.830078125,4508.240234375,3964520000,0.0,0.0,^GSPC,SP 500
2023-11-17 00:00:00+00:00,4509.5498046875,4520.1201171875,4499.66015625,4514.02001953125,3777240000,0.0,0.0,^GSPC,SP 500
2023-11-20 00:00:00+00:00,4511.7001953125,4557.10986328125,4510.35986328125,4547.3798828125,3644790000,0.0,0.0,^GSPC,SP 500
2023-11-21 00:00:00+00:00,4538.77001953125,4542.14013671875,4525.509765625,4538.18994140625,3511080000,0.0,0.0,^GSPC,SP 500
2023-11-22 00:00:00+00:00,4553.0400390625,4568.43017578125,4545.0498046875,4556.6201171875,3042810000,0.0,0.0,^GSPC,SP 500
2023-11-24 00:00:00+00:00,4555.83984375,4560.31005859375,4552.7998046875,4559.33984375,1639500000,0.0,0.0,^GSPC,SP 500
2023-11-27 00:00:00+00:00,4554.85986328125,4560.52001953125,4546.31982421875,4550.43017578125,3403990000,0.0,0.0,^GSPC,SP 500
2023-11-28 00:00:00+00:00,4545.5498046875,4568.14013671875,4540.509765625,4554.89013671875,3586240000,0.0,0.0,^GSPC,SP 500
2023-11-29 00:00:00+00:00,4571.83984375,4587.64013671875,4547.14990234375,4550.580078125,4418760000,0.0,0.0,^GSPC,SP 500
2023-11-30 00:00:00+00:00,4554.8701171875,4569.89013671875,4537.240234375,4567.7998046875,5399300000,0.0,0.0,^GSPC,SP 500
2023-12-01 00:00:00+00:00,4559.43017578125,4599.39013671875,4554.7099609375,4594.6298828125,4397120000,0.0,0.0,^GSPC,SP 500
2023-12-04 00:00:00+00:00,4564.3701171875,4572.3701171875,4546.72021484375,4569.77978515625,4369910000,0.0,0.0,^GSPC,SP 500
2023-12-05 00:00:00+00:00,4557.25,4578.56005859375,4551.68017578125,4567.18017578125,3909950000,0.0,0.0,^GSPC,SP 500
2023-12-06 00:00:00+00:00,4586.22998046875,4590.740234375,4546.5,4549.33984375,4245680000,0.0,0.0,^GSPC,SP 500
2023-12-07 00:00:00+00:00,4568.83984375,4590.919921875,4565.22021484375,4585.58984375,3818880000,0.0,0.0,^GSPC,SP 500
2023-12-08 00:00:00+00:00,4576.2001953125,4609.22998046875,4574.06005859375,4604.3701171875,3707010000,0.0,0.0,^GSPC,SP 500
2023-12-11 00:00:00+00:00,4593.39013671875,4623.7099609375,4593.39013671875,4622.43994140625,3823210000,0.0,0.0,^GSPC,SP 500
2023-12-12 00:00:00+00:00,4618.2998046875,4643.93017578125,4608.08984375,4643.7001953125,3808380000,0.0,0.0,^GSPC,SP 500
2023-12-13 00:00:00+00:00,4646.2001953125,4709.68994140625,4643.22998046875,4707.08984375,5063650000,0.0,0.0,^GSPC,SP 500
2023-12-14 00:00:00+00:00,4721.0400390625,4738.56982421875,4694.33984375,4719.5498046875,6314040000,0.0,0.0,^GSPC,SP 500
2023-12-15 00:00:00+00:00,4714.22998046875,4725.52978515625,4704.68994140625,4719.18994140625,8218980000,0.0,0.0,^GSPC,SP 500
2023-12-18 00:00:00+00:00,4725.580078125,4749.52001953125,4725.580078125,4740.56005859375,4060340000,0.0,0.0,^GSPC,SP 500
2023-12-19 00:00:00+00:00,4743.72021484375,4768.68994140625,4743.72021484375,4768.3701171875,4026970000,0.0,0.0,^GSPC,SP 500
2023-12-20 00:00:00+00:00,4764.72998046875,4778.009765625,4697.81982421875,4698.35009765625,4201320000,0.0,0.0,^GSPC,SP 500
2023-12-21 00:00:00+00:00,4724.2900390625,4748.7099609375,4708.35009765625,4746.75,3431180000,0.0,0.0,^GSPC,SP 500
2023-12-22 00:00:00+00:00,4753.919921875,4772.93994140625,4736.77001953125,4754.6298828125,3046770000,0.0,0.0,^GSPC,SP 500
2023-12-26 00:00:00+00:00,4758.85986328125,4784.72021484375,4758.4501953125,4774.75,2513910000,0.0,0.0,^GSPC,SP 500
2023-12-27 00:00:00+00:00,4773.4501953125,4785.39013671875,4768.89990234375,4781.580078125,2748450000,0.0,0.0,^GSPC,SP 500
2023-12-28 00:00:00+00:00,4786.43994140625,4793.2998046875,4780.97998046875,4783.35009765625,2698860000,0.0,0.0,^GSPC,SP 500
2023-12-29 00:00:00+00:00,4782.8798828125,4788.43017578125,4751.990234375,4769.830078125,3126060000,0.0,0.0,^GSPC,SP 500
2024-01-02 00:00:00+00:00,4745.2001953125,4754.330078125,4722.669921875,4742.830078125,3743050000,0.0,0.0,^GSPC,SP 500
2024-01-03 00:00:00+00:00,4725.06982421875,4729.2900390625,4699.7099609375,4704.81005859375,3950760000,0.0,0.0,^GSPC,SP 500
2024-01-04 00:00:00+00:00,4697.419921875,4726.77978515625,4687.52978515625,4688.68017578125,3715480000,0.0,0.0,^GSPC,SP 500
2024-01-05 00:00:00+00:00,4690.56982421875,4721.490234375,4682.10986328125,4697.240234375,3844370000,0.0,0.0,^GSPC,SP 500
2024-01-08 00:00:00+00:00,4703.7001953125,4764.5400390625,4699.81982421875,4763.5400390625,3742320000,0.0,0.0,^GSPC,SP 500
2024-01-09 00:00:00+00:00,4741.93017578125,4765.47021484375,4730.35009765625,4756.5,3529960000,0.0,0.0,^GSPC,SP 500
2024-01-10 00:00:00+00:00,4759.93994140625,4790.7998046875,4756.2001953125,4783.4501953125,3498680000,0.0,0.0,^GSPC,SP 500
2024-01-11 00:00:00+00:00,4792.1298828125,4798.5,4739.580078125,4780.240234375,3759890000,0.0,0.0,^GSPC,SP 500
2024-01-12 00:00:00+00:00,4791.18017578125,4802.39990234375,4768.97998046875,4783.830078125,3486340000,0.0,0.0,^GSPC,SP 500
2024-01-16 00:00:00+00:00,4772.35009765625,4782.33984375,4747.1201171875,4765.97998046875,4260550000,0.0,0.0,^GSPC,SP 500
2024-01-17 00:00:00+00:00,4739.1298828125,4744.22998046875,4714.81982421875,4739.2099609375,3928600000,0.0,0.0,^GSPC,SP 500
2024-01-18 00:00:00+00:00,4760.10009765625,4785.7900390625,4740.56982421875,4780.93994140625,4019000000,0.0,0.0,^GSPC,SP 500
2024-01-19 00:00:00+00:00,4796.27978515625,4842.06982421875,4785.8701171875,4839.81005859375,4287200000,0.0,0.0,^GSPC,SP 500
2024-01-22 00:00:00+00:00,4853.419921875,4868.41015625,4844.0498046875,4850.43017578125,4297610000,0.0,0.0,^GSPC,SP 500
2024-01-23 00:00:00+00:00,4856.7998046875,4866.47998046875,4844.3701171875,4864.60009765625,3912800000,0.0,0.0,^GSPC,SP 500
2024-01-24 00:00:00+00:00,4888.56005859375,4903.68017578125,4865.93994140625,4868.5498046875,4330030000,0.0,0.0,^GSPC,SP 500
2024-01-25 00:00:00+00:00,4886.66015625,4898.14990234375,4869.33984375,4894.16015625,4020430000,0.0,0.0,^GSPC,SP 500
2024-01-26 00:00:00+00:00,4888.91015625,4906.68994140625,4881.47021484375,4890.97021484375,3353400000,0.0,0.0,^GSPC,SP 500
2024-01-29 00:00:00+00:00,4892.9501953125,4929.31005859375,4887.39990234375,4927.93017578125,3525160000,0.0,0.0,^GSPC,SP 500
2024-01-30 00:00:00+00:00,4925.89013671875,4931.08984375,4916.27001953125,4924.97021484375,3836130000,0.0,0.0,^GSPC,SP 500
2024-01-31 00:00:00+00:00,4899.18994140625,4906.75,4845.14990234375,4845.64990234375,4696120000,0.0,0.0,^GSPC,SP 500
2024-02-01 00:00:00+00:00,4861.10986328125,4906.97021484375,4853.52001953125,4906.18994140625,4386090000,0.0,0.0,^GSPC,SP 500
2024-02-02 00:00:00+00:00,4916.06005859375,4975.2900390625,4907.990234375,4958.60986328125,3974350000,0.0,0.0,^GSPC,SP 500
2024-02-05 00:00:00+00:00,4957.18994140625,4957.18994140625,4918.08984375,4942.81005859375,4023640000,0.0,0.0,^GSPC,SP 500
2024-02-06 00:00:00+00:00,4950.16015625,4957.77001953125,4934.8798828125,4954.22998046875,4440880000,0.0,0.0,^GSPC,SP 500
2024-02-07 00:00:00+00:00,4973.0498046875,4999.89013671875,4969.0498046875,4995.06005859375,4895590000,0.0,0.0,^GSPC,SP 500
2024-02-08 00:00:00+00:00,4995.16015625,5000.39990234375,4987.08984375,4997.91015625,4341860000,0.0,0.0,^GSPC,SP 500
2024-02-09 00:00:00+00:00,5004.169921875,5030.06005859375,5000.33984375,5026.60986328125,3912990000,0.0,0.0,^GSPC,SP 500
2024-02-12 00:00:00+00:00,5026.830078125,5048.39013671875,5016.830078125,5021.83984375,3805740000,0.0,0.0,^GSPC,SP 500
2024-02-13 00:00:00+00:00,4967.93994140625,4971.2998046875,4920.31005859375,4953.169921875,4302190000,0.0,0.0,^GSPC,SP 500
2024-02-14 00:00:00+00:00,4976.43994140625,5002.52001953125,4956.4501953125,5000.6201171875,3845600000,0.0,0.0,^GSPC,SP 500
2024-02-15 00:00:00+00:00,5003.14013671875,5032.72021484375,4999.43994140625,5029.72998046875,4137970000,0.0,0.0,^GSPC,SP 500
2024-02-16 00:00:00+00:00,5031.1298828125,5038.7001953125,4999.52001953125,5005.56982421875,3833270000,0.0,0.0,^GSPC,SP 500
2024-02-20 00:00:00+00:00,4989.31982421875,4993.7099609375,4955.02001953125,4975.509765625,4034880000,0.0,0.0,^GSPC,SP 500
2024-02-21 00:00:00+00:00,4963.02978515625,4983.2099609375,4946.0,4981.7998046875,3788390000,0.0,0.0,^GSPC,SP 500
2024-02-22 00:00:00+00:00,5038.830078125,5094.39013671875,5038.830078125,5087.02978515625,4051710000,0.0,0.0,^GSPC,SP 500
2024-02-23 00:00:00+00:00,5100.919921875,5111.06005859375,5081.4599609375,5088.7998046875,3672790000,0.0,0.0,^GSPC,SP 500
2024-02-26 00:00:00+00:00,5093.0,5097.66015625,5068.91015625,5069.52978515625,3683930000,0.0,0.0,^GSPC,SP 500
2024-02-27 00:00:00+00:00,5074.60009765625,5080.68994140625,5057.2900390625,5078.18017578125,3925950000,0.0,0.0,^GSPC,SP 500
2024-02-28 00:00:00+00:00,5067.2001953125,5077.3701171875,5058.35009765625,5069.759765625,3789370000,0.0,0.0,^GSPC,SP 500
2024-02-29 00:00:00+00:00,5085.35986328125,5104.990234375,5061.89013671875,5096.27001953125,5219740000,0.0,0.0,^GSPC,SP 500
2024-03-01 00:00:00+00:00,5098.509765625,5140.330078125,5094.16015625,5137.080078125,4748110000,0.0,0.0,^GSPC,SP 500
2024-03-04 00:00:00+00:00,5130.990234375,5149.669921875,5127.18017578125,5130.9501953125,4758440000,0.0,0.0,^GSPC,SP 500
2024-03-05 00:00:00+00:00,5110.52001953125,5114.5400390625,5056.81982421875,5078.64990234375,4418410000,0.0,0.0,^GSPC,SP 500
2024-03-06 00:00:00+00:00,5108.02978515625,5127.97021484375,5092.22021484375,5104.759765625,4559050000,0.0,0.0,^GSPC,SP 500
2024-03-07 00:00:00+00:00,5132.3798828125,5165.6201171875,5128.2099609375,5157.35986328125,4137980000,0.0,0.0,^GSPC,SP 500
2024-03-08 00:00:00+00:00,5164.4599609375,5189.259765625,5117.5,5123.68994140625,4208870000,0.0,0.0,^GSPC,SP 500
2004-03-11 00:00:00+00:00,11163.580078125,11191.4501953125,11045.9404296875,11162.75,169400000,0.0,0.0,^N225,Nikkei 225
2004-03-14 00:00:00+00:00,11284.349609375,11348.400390625,11278.0498046875,11317.900390625,97900000,0.0,0.0,^N225,Nikkei 225
2004-03-15 00:00:00+00:00,11253.4296875,11311.0703125,11236.349609375,11242.2900390625,97800000,0.0,0.0,^N225,Nikkei 225
2004-03-16 00:00:00+00:00,11297.4599609375,11478.349609375,11297.4599609375,11436.8603515625,92700000,0.0,0.0,^N225,Nikkei 225
2004-03-17 00:00:00+00:00,11571.3603515625,11647.7099609375,11452.3896484375,11484.2802734375,121200000,0.0,0.0,^N225,Nikkei 225
2004-03-18 00:00:00+00:00,11416.0400390625,11487.73046875,11364.3603515625,11418.509765625,73800000,0.0,0.0,^N225,Nikkei 225
2004-03-21 00:00:00+00:00,11332.240234375,11351.7099609375,11284.83984375,11318.509765625,74900000,0.0,0.0,^N225,Nikkei 225
2004-03-22 00:00:00+00:00,11200.830078125,11327.6201171875,11071.66015625,11281.08984375,93000000,0.0,0.0,^N225,Nikkei 225
2004-03-23 00:00:00+00:00,11295.9697265625,11384.6904296875,11234.7001953125,11364.990234375,122300000,0.0,0.0,^N225,Nikkei 225
2004-03-24 00:00:00+00:00,11431.6103515625,11530.91015625,11425.580078125,11530.91015625,123900000,0.0,0.0,^N225,Nikkei 225
2004-03-25 00:00:00+00:00,11619.48046875,11782.1796875,11611.5400390625,11770.650390625,107600000,0.0,0.0,^N225,Nikkei 225
2004-03-28 00:00:00+00:00,11775.4599609375,11843.33984375,11672.919921875,11718.240234375,82300000,0.0,0.0,^N225,Nikkei 225
2004-03-29 00:00:00+00:00,11824.830078125,11869.0,11677.2001953125,11693.6796875,70700000,0.0,0.0,^N225,Nikkei 225
2004-03-30 00:00:00+00:00,11716.5498046875,11783.830078125,11592.830078125,11715.3896484375,72700000,0.0,0.0,^N225,Nikkei 225
2004-03-31 00:00:00+00:00,11756.16015625,11813.7001953125,11648.48046875,11683.419921875,100000000,0.0,0.0,^N225,Nikkei 225
2004-04-01 00:00:00+00:00,11726.8701171875,11843.9296875,11715.41015625,11815.9501953125,88900000,0.0,0.0,^N225,Nikkei 225
2004-04-04 00:00:00+00:00,11949.3095703125,12003.919921875,11934.580078125,11958.3203125,104300000,0.0,0.0,^N225,Nikkei 225
2004-04-05 00:00:00+00:00,12042.990234375,12095.6396484375,11937.51953125,12079.7001953125,143900000,0.0,0.0,^N225,Nikkei 225
2004-04-06 00:00:00+00:00,12017.349609375,12097.7001953125,12001.0,12019.6201171875,119000000,0.0,0.0,^N225,Nikkei 225
2004-04-07 00:00:00+00:00,12013.16015625,12119.3095703125,11961.5595703125,12092.58984375,109800000,0.0,0.0,^N225,Nikkei 225
2004-04-08 00:00:00+00:00,12012.6298828125,12012.6298828125,11862.33984375,11897.509765625,105400000,0.0,0.0,^N225,Nikkei 225
2004-04-11 00:00:00+00:00,11926.48046875,12085.0703125,11926.48046875,12042.7001953125,83900000,0.0,0.0,^N225,Nikkei 225
2004-04-12 00:00:00+00:00,12140.1201171875,12170.9599609375,12096.9599609375,12127.8203125,125100000,0.0,0.0,^N225,Nikkei 225
2004-04-13 00:00:00+00:00,12064.490234375,12134.26953125,12034.4599609375,12098.1796875,169700000,0.0,0.0,^N225,Nikkei 225
2004-04-14 00:00:00+00:00,12118.0302734375,12189.98046875,11770.400390625,11800.400390625,188500000,0.0,0.0,^N225,Nikkei 225
2004-04-15 00:00:00+00:00,11817.9697265625,11864.41015625,11690.240234375,11824.5595703125,109500000,0.0,0.0,^N225,Nikkei 225
